"uuid","age","country","gender","playcount","age_scrobbles","user_type","registered","firstscrobble","lastscrobble"
"b9817de3-bc90-45c4-9a87-ecf20ed003b0",27,"US","m",18381,1197,"user",1274136044,1274137072,1377483883
"95d6d2c6-a1a6-46a2-abbc-788370bcf40b",24,"PL","m",25977,1729,"user",1228845536,1377122857,1230212507
"9ba69248-a56e-4203-83a8-1fb194414b7c",24,"US","f",83068,1437,"subscrib",1250355686,1251325500,1374514438
"007a5859-4d67-4211-a131-990fc131fa04",24,"RU","m",193008,2123,"user",1194626424,1194652445,1378064052
"be63aec4-d1b8-47c0-98f6-6c64cce30bcd",31,"US","m",30861,2240,"user",1165828370,1358385021,1165828654
"25e0dc0b-7db9-4737-86c6-51411d106d0d",20,"PL","f",10241,890,"user",1303468725,1303469888,1380392604
"4a3daab5-f264-41ce-965d-b81691770706",31,"US","f",100723,3649,"user",1054001910,1108339421,1369266509
"859dfac3-d43a-4dd5-8ed9-ac2da2249854",28,"BY","m",43098,1117,"user",1273146032,1273145661,1369427829
"0b31eba2-9a17-485e-9cc1-449423d0649d",27,"US","m",48995,3216,"user",1097182611,1112148147,1374881496
"85c8f4ea-01f4-4f2d-8554-effdbf078be8",23,"US","f",29796,1424,"user",1248758381,1248758661,1371799363
"a7622f9e-86f3-4849-a804-0725e863c6e6",20,"RU","f",25205,1342,"user",1262696000,1339542878,1378692431
"f3ddbdbf-68c3-4c81-8891-c5a722ae638a",23,"UK","m",53120,2434,"user",1147515417,1147515608,1357765700
"e6df3e6b-edbc-44e0-9f40-d6db8f842637",23,"RU","m",42514,1629,"user",1234334346,1234336479,1358335601
"ea61862d-f49d-4b72-a530-3a92df70d6ee",28,"CZ","m",42100,2507,"user",1139072856,1139073389,1354885191
"e281caea-d13f-4bbe-8800-78dacf476acd",17,"BY","f",21690,1985,"user",1197750327,1197750448,1369083969
"904fd4fd-ece7-4a7a-a183-57f5f2ab3a8c",21,"PL","f",47575,1050,"user",1281536629,1281707449,1372339389
"256f4612-58bd-4879-89d0-4718a149d32e",24,"RU","m",86393,2510,"user",1155724906,1155740480,1372430548
"dee2242b-962c-47b9-a94a-c0941e59f338",24,"UK","m",21251,2287,"user",1181985237,1181983067,1379067707
"7ea2b329-ccf9-4fda-bc8a-a2e1c5e21e81",31,"US","m",10166,1029,"user",1280806359,1280808026,1369083327
"6982c619-29bd-4ce7-9aee-2166951381cd",21,"US","m",11876,1037,"user",1265613073,1265613961,1355262688
"b0721d6a-e4b8-47c4-9dd0-9e7151e1159b",27,"BR","m",142952,2495,"user",1142882645,1142883126,1355856658
"db65944d-945e-4f2c-a481-35c16a408ebf",23,"PL","f",86317,1253,"user",1248612175,1279122868,1356099294
"ea74e317-f85d-4941-8d8e-9ab19bcde244",19,"PL","m",19432,1211,"user",1251478029,1251505122,1356095224
"3c8c739f-69e9-499e-beda-e8fcb921b3bb",28,"AT","m",36730,2832,"user",1113663933,1113664079,1358365460
"84fe3e82-5966-45a4-9d46-62b3ad38d9d4",18,"DE","m",27962,1056,"user",1284149933,1284150757,1375451997
"8d97d3d9-1d1f-408a-9403-8a64bef1a0c0",26,"US","f",29060,1003,"user",1278818986,1278819713,1365465073
"2e63ef27-f096-429f-ba69-7980bec601da",39,"BR","m",26804,869,"user",1303613406,1362529614,1303614039
"449f5c46-bd3b-4b91-9bdf-b6c61ed64011",6,"JP","n",138861,2130,"user",1189638444,1359104586,1189639539
"32c292d2-7f63-4e3f-be43-6733c04c6ef3",20,"US","m",21562,1487,"user",1249959871,1256678317,1378411496
"ba667763-7106-4b8b-b0dd-ac20ef115299",27,"US","f",43373,2285,"user",1181272027,1181283368,1375828316
"e55f63be-a80c-4b86-8c69-562ca5b862a3",27,"CL","f",67198,2435,"user",1146789243,1146790327,1357016343
"a74c4693-f896-4aae-92c6-1e931733ff38",32,"NL","m",22021,2058,"user",1200079149,1200079462,1377633543
"2ad5a079-2960-46ee-bcb3-a3dabaf08680",16,"PL","f",31860,781,"user",1311800054,1311801464,1379162363
"89aa2c2e-f6a6-41ac-a02c-0854d9851980",28,"US","m",46395,2316,"user",1158267003,1158267758,1358441568
"ab665bd6-4bb0-4a33-87f0-27518705b4f2",23,"PL","f",19855,1618,"user",1231543283,1231547800,1364511650
"6deef7c2-bd60-4bc0-84b0-446595d07f1b",26,"JP","m",58874,1427,"user",1249138180,1249139844,1372424749
"cde0d8db-9a9a-409b-b91e-805be71dea48",20,"US","f",16207,1411,"user",1235006935,1251656841,1354269255
"28cf2fa9-1282-4401-a339-3c854bf06780",25,"CZ","m",95114,2814,"user",1129987153,1129987342,1372887305
"26609a2f-3c16-475d-8dd3-ac24b7633a13",17,"PL","m",14519,1166,"user",1273356962,1273357218,1356794600
"1c7e152c-1ad7-467e-8ed1-51cdf936daea",22,"DE","m",36688,2301,"user",1169487790,1190906218,1368129600
"7c88e461-3a2b-4485-b8bc-5cd3e2aedf59",22,"SE","m",49424,1979,"user",1189545804,1189552985,1359814996
"5d6142c4-b7d1-40d3-b755-ef2b9ef0bba3",20,"BR","m",16131,982,"user",1286816071,1286817768,1350259284
"228761d5-c0e4-43ee-9e94-6dd7eef3dc75",23,"DE","m",8130,1493,"user",1233360392,1233597175,1360255399
"94231436-de6d-4409-8012-7817b3e3aa1c",24,"US","f",17289,1621,"user",1230434227,1230599156,1368971641
"e13078c9-697e-412b-912b-ec78d4067cb7",23,"EE","m",38530,2064,"user",1179843029,1206650262,1358161085
"a662cf8b-c268-4420-961a-272b3b517ef6",20,"SE","f",153958,1662,"user",1219067686,1219080531,1362665233
"4736673d-e9db-4230-97ef-24c8ccf133ac",24,"PL","m",49075,1864,"user",1203175960,1203176565,1364220045
"19ca2c3d-89cf-4fff-afc2-88f36835299a",20,"UK","n",10619,814,"user",1309771324,1312063354,1379929885
"6704873c-cdf3-4807-a10b-c43b45ce59cc",24,"IT","m",10623,1056,"user",1267364321,1267364296,1358683433
"d4bbba31-a9fa-4b59-b260-371b2b5fb1ae",34,"SE","m",48650,2970,"user",1118479594,1375132921,1118487949
"680c843d-51ca-4559-9887-9f5044d15bf8",19,"BY","m",92703,1175,"user",1279029973,1279187821,1380315240
"82f596ca-a1a4-42d8-9cd3-ca431df07034",23,"DE","f",31546,1756,"user",1210782625,1210837585,1360949908
"9f01501a-4057-41c1-a423-77fe60afb256",34,"MX","n",73734,2331,"user",1170697485,1170703733,1357259815
"b80afcfc-c426-45bf-97a0-cb2ff0c23854",29,"US","m",57937,2846,"user",1119899441,1119899974,1365815618
"c0887c81-69ee-48f5-b699-f7f1409f0c8f",22,"IE","m",30444,2430,"user",1165528384,1165600042,1375486289
"71986d2c-ddf9-46aa-84a7-eaccf2e2727e",35,"PL","m",109673,2461,"user",1159121422,1166658300,1371746921
"8db8b6f2-3f4d-4de3-b75a-b88d6be0e791",22,"NL","f",26903,1504,"user",1231845016,1231850922,1354519443
"b82b2f3d-48fe-43c2-92e4-dfc10a3e34a1",39,"SE","m",12812,856,"user",1304604258,1304605355,1378370308
"babd10f9-e84c-4ce3-83b1-c65cabbd8c4b",25,"UK","m",44597,1382,"user",1235905794,1235906856,1355356751
"c2004020-3e08-4abd-b180-fc46bad07098",24,"NZ","n",11722,914,"user",1301266546,1301266805,1380097606
"61917f74-183c-4f19-aa2d-ac9059775d76",27,"BR","m",9732,1064,"user",1288120706,1292351382,1379614672
"b549a614-a9ec-4d95-b930-69304a5f5799",21,"DE","f",54539,2571,"user",1150484863,1150491378,1371564023
"747e8c96-00b8-4a67-abb9-f6aad74cb640",28,"ES","m",57570,2623,"user",1132182193,1132182347,1358807399
"18a0a0ae-24ee-4799-bc32-8d3499748261",20,"BR","m",14709,945,"user",1298840962,1298844829,1380507308
"05395aea-8020-4467-924d-e56cbd87d402",27,"US","m",11289,982,"user",1294838837,1309272148,1379549115
"74f93ad5-4832-4772-9040-6ba1f317c018",19,"AU","f",14229,814,"user",1309195997,1309196316,1379601438
"5fcf744b-d15c-455d-aaf2-5cdffc66471f",25,"PL","m",89751,2475,"user",1147467347,1361311489,1147604323
"a3bd67f5-5c81-4d05-9bd1-325e12b353f3",32,"UK","m",48736,3026,"user",1110599216,1357313115,1174063809
"44e36c62-91aa-4ad4-a93b-a775fb1e69ec",28,"US","m",57232,3175,"user",1083649782,1108345819,1357949968
"750b4579-52c5-492e-b3d6-a43dfc7a4ede",30,"UY","f",40859,1945,"user",1196274430,1196278353,1363478427
"a6d8dc4c-53ac-4983-8733-e8aaab176da8",18,"IN","m",16319,1242,"user",1272090792,1272161188,1378655540
"f1eef14e-b6e9-48da-98ae-61db4ebfead2",30,"RU","m",26385,1877,"user",1203360837,1203364657,1365592821
"5445b366-4c7d-4240-86de-45b3363ad649",24,"PL","f",44792,1917,"user",1209843808,1209901677,1375374142
"9d9d8e6f-2fc3-4114-9923-ab97c1826c71",23,"SI","f",22262,1301,"user",1249754387,1249769270,1362162708
"34d2816e-9a50-4bde-a337-196fa65b7b1b",17,"UK","f",10527,845,"user",1307204119,1307266357,1379772339
"544b0e89-ea55-4e6d-b18d-61737430dab9",18,"CN","f",18486,1256,"user",1269237463,1309390565,1377371455
"055bd066-1252-4f1e-9243-cfbe263dad2b",26,"FR","f",26806,2766,"user",1134847002,1134943670,1373160056
"c59a3cb1-8db7-468f-80af-7a1b28a5761a",23,"RU","m",61114,2487,"user",1162304542,1238358512,1365013993
"8dc41fff-376e-4af5-97f4-7a59f2f7ec7f",25,"MD","m",27775,900,"user",1301322015,1301322653,1379080673
"cfea55a0-e3d5-4754-a5c3-4a52efb3955e",24,"US","f",22244,1844,"user",1195612124,1195612844,1354854482
"7867cc3d-bbd1-48e3-ba0d-6a5e10c65aa5",22,"BR","n",49365,1252,"user",1264904219,1264905282,1366675433
"629bc94d-5fd0-4bfd-bd83-a0a109b46b04",21,"UA","m",49242,1541,"user",1241952092,1247544783,1375023753
"a9a61f71-a322-4c45-870e-83384973fef1",25,"CA","m",36732,1625,"user",1239828843,1265912333,1380242544
"fec55b8d-f44c-44c8-8f27-78551d661710",20,"UK","f",14546,903,"user",1301610825,1301611232,1379357475
"0024170c-3a27-4aa3-a009-9f7c7cb60e08",22,"UK","m",16142,1499,"user",1249657981,1257099323,1378986780
"e6153739-ef2f-4107-9ef2-ea16e659adaa",22,"HU","m",75753,2042,"user",1195865052,1195866005,1372278680
"ad9c3716-1242-467a-8d45-b559d5ffdc10",18,"UK","m",17207,1625,"user",1237397958,1237398162,1377825113
"9f850501-0772-4aed-aaf8-a653fe241f3f",18,"PL","m",25034,818,"user",1280008627,1283888727,1353257223
"f173bb4f-7ba8-40f1-8976-01eba232a572",21,"FR","f",29859,1876,"user",1203859372,1203959098,1365961274
"0a37b90d-a852-4c2f-b6c3-0a42292ce2ab",21,"UK","m",28276,988,"user",1292954367,1292949995,1378365404
"6d23da80-aa10-4980-b727-ab70d6cd89e8",20,"US","m",17841,1402,"user",1233793748,1233799231,1353197934
"1380a844-ab37-48f2-9a98-a315420f11ab",51,"NL","m",22803,1785,"user",1196442971,1205517104,1331472826
"88cf3a7c-2eb1-47ef-9bb3-a7621e911ae9",32,"SE","m",36542,2654,"user",1145152324,1145166601,1353944226
"5ddbe070-0166-4760-9d98-cd2402fa74b7",26,"CL","m",24083,999,"user",1292608690,1292609088,1378924220
"310f0e01-c503-4d39-bf58-aa7c7e6fc44d",26,"UK","m",100697,2894,"user",1107553694,1108392103,1354729670
"1ad3a4c3-1b83-4a2d-9801-74d644906a93",30,"DE","f",29195,2227,"user",1187376453,1188328516,1379274423
"065f3547-1b6c-4ea3-8368-6d472d5298f6",41,"UK","m",22543,2246,"user",1186153212,1186578725,1380208333
"4bb7216a-349d-4062-96a3-29372e04a002",22,"US","f",40607,2204,"user",1177897373,1177977767,1362874542
"bc82dd06-c528-4de9-8930-fafe4841cd3c",22,"DE","m",31093,1558,"user",1237977948,1237978632,1372589537
"baefe12e-4e99-424c-bd15-ca8b82d2240d",33,"NL","m",43257,3120,"user",1105901204,1108339510,1375446752
"0ab222b8-2fd2-4224-a0a0-f3182eba35f1",34,"US","m",68306,2921,"user",1106262136,1108363205,1358622041
"cfadabfd-9b07-4d0f-b13d-fb823e506639",33,"SJ","m",36488,2125,"user",1190472624,1367592028,1190472823
"b7cab4e0-8bdd-478d-a4a0-be820b94a387",29,"US","m",74943,2156,"user",1176243010,1176243231,1362542058
"dc722136-470a-491c-afa8-8f13be0ae2da",32,"CZ","f",12289,1733,"user",1224661559,1224664600,1357726214
"202fc1b4-cc04-45a5-9aba-9fda45a38084",26,"SK","f",25557,2107,"user",1195129900,1195131069,1375033430
"2cfffe68-fef5-42bc-b3a9-f24c1f5af8fa",23,"UK","m",84892,957,"user",1296854494,1296859441,1378994492
"a8beefd9-1ff8-4622-aa04-d4b871dd3ad8",33,"SE","m",41610,2888,"user",1130677613,1130678569,1380133635
"e4543720-9716-4fae-9920-024a420fab45",23,"IT","f",44613,2190,"user",1189009279,1189014911,1378227979
"ca836186-4b20-4e92-affb-41f428a131fc",22,"UK","n",16417,1661,"user",1227728557,1228432906,1370852679
"11c8d087-2a72-44db-8474-3a58ad633f62",22,"RU","m",30892,1862,"user",1189790429,1189843389,1348431558
"17936684-24cf-430a-9514-47e2190036d1",27,"IT","f",46883,2113,"user",1187881613,1187878926,1370450331
"097e3b86-70bc-496e-ae0e-f6028681bdb4",22,"PL","m",180635,1440,"user",1247238247,1247250058,1371651569
"147d5737-b1bf-4ff8-b00d-a1b9aa900b0a",112,"DE","m",46189,2751,"user",1133712153,1133712163,1371396320
"42fb8ddb-d6a4-45a0-9057-7ab5d5139501",25,"US","m",45496,2800,"user",1136594446,1378428721,1136597250
"3e7170d1-4b63-48a7-8c3c-4c60d55b137b",20,"DE","m",9955,1166,"user",1278418718,1278419451,1379003667
"311e6471-533b-442a-b694-605cfb0e3fe3",19,"BR","f",18958,1114,"user",1277512018,1277514769,1354689669
"d95ed1d6-7691-446e-bc5e-06da0c89ae68",23,"PL","m",62973,1288,"user",1261860117,1261861323,1372755977
"c2b59089-41f0-4a30-96c5-c9842ac72939",33,"TH","m",36593,1688,"user",1232686191,1232687356,1377867679
"cfa7817c-61df-4743-b25d-21c7a33e3249",23,"PL","m",25533,770,"user",1312640977,1317469478,1373736502
"005bd17a-ce44-4c67-8377-acec93ad115e",28,"BR","m",32416,3151,"user",1105655525,1180490769,1377901424
"ea7b6d1a-f11c-4bc9-870c-a4be7bd96863",27,"UK","m",34966,1693,"user",1221505859,1367594238,1221506008
"668662d1-6769-4be2-9ffa-957b701f998b",26,"PL","m",40572,2334,"user",1154553692,1154554410,1356091159
"8bc37b45-f905-4ed8-bf80-3b8503658c18",32,"UK","m",12248,2420,"user",1154295325,1266239673,1362330213
"f0b2a222-f169-443f-a6a2-2c1270ada00b",23,"CA","m",138100,2215,"user",1185738397,1185736580,1377132602
"ee516950-0b44-423f-9962-a1e08b14ad9f",21,"SE","m",9049,840,"user",1282659188,1289684294,1355268528
"32bca162-ea14-45af-9777-f3527ee5f9b8",21,"NZ","m",9276,919,"user",1299811266,1299812957,1364078493
"e0b8cfca-a14d-47c6-9d6a-2d7f90b34825",27,"SE","m",109490,1658,"user",1228916395,1372180341,1274154952
"593da585-2732-4db5-9daa-942ba243606f",25,"MX","m",52341,2494,"user",1148863140,1148916928,1361942968
"a6a62876-6b33-4c9e-bf89-ac6a40e9efa1",23,"SI","n",24585,1897,"user",1191680561,1191761255,1355261392
"a9596fe5-9a23-4ab4-96a8-70dc402bd9cd",21,"RU","f",21831,900,"user",1286804123,1294539073,1364489898
"766e4347-6663-4ea2-862a-b66fddbdb15e",22,"DE","m",141465,2043,"user",1174150801,1174153061,1353160642
"c7fd723c-9f99-4c75-8daf-31c2865d142e",22,"US","m",45059,2441,"user",1159579931,1159581687,1370456675
"9ea1ed8f-1cd0-493f-813f-22d86e9b20cc",23,"UK","n",66933,2886,"user",1119788019,1119788171,1369169550
"c1b8c660-5dd6-4387-bd8b-f15671e8eb5a",26,"US","m",51748,2796,"user",1138257742,1138258499,1379829751
"7316e306-5b8e-41ad-9837-8ecbbbe67c77",24,"DE","m",25271,1195,"user",1254986342,1254989980,1358280179
"fd0537dc-3d60-447b-9141-3fdc911f8063",20,"CA","f",29660,2119,"user",1171825369,1171831852,1354162190
"df3d7fd7-9ff2-4ab2-a0a6-158955d23bb6",21,"US","f",15043,1011,"user",1273539669,1273539893,1351057233
"faf97554-e904-45b1-be23-6897f6462493",32,"US","m",47174,2748,"user",1135808163,1135808616,1372788057
"bfdafb00-c175-4fe9-aa14-1014396bd011",22,"AU","f",35058,2215,"user",1182245797,1182325820,1364643113
"76624c03-9cfe-431d-9ad6-6138bb3433f8",15,"CA","m",18469,1464,"user",1237112607,1237113245,1363111734
"6e3c9739-5116-46fb-ad13-3f41b2a24d7d",22,"DE","m",27527,1985,"user",1192981365,1192994063,1359843059
"37b211ff-5b7e-4a4c-8d7d-8a833c51f29b",22,"UK","m",60340,2216,"user",1181483936,1181480508,1372975289
"e78aa910-e97f-4f2d-94f4-a7409c80b4e5",21,"BR","f",58491,1462,"user",1245110949,1245116559,1371257547
"e68e9eb6-5860-4e6a-b32e-ba1c31735ad1",19,"RU","m",16812,1027,"user",1262006436,1266096812,1352476421
"7a79cd38-137a-4814-b86a-1b8165fcf72a",22,"AT","f",10050,831,"user",1285174088,1285240961,1356715377
"2ee84dfa-45fe-4696-895e-4c1752cd8ee2",20,"UA","f",30216,1672,"user",1214513196,1297981983,1358964117
"5cb8cf41-882b-42e9-bb3c-9da706ecd7eb",24,"CL","f",89748,1995,"user",1196800049,1196792899,1358986275
"332ff76b-51b8-43f7-8e1e-ba9423c41a17",44,"SE","m",71026,2355,"user",1166290492,1166290726,1369783068
"f0c23d7f-6ef5-45f8-a393-d5d0c63df975",19,"PL","m",10534,939,"user",1281972971,1281974669,1363112230
"feda3670-a551-4b2b-9276-c70b6d7386bd",28,"UK","m",24457,2366,"user",1150996082,1150996500,1355354630
"b97aed59-e866-458c-9ad3-339fc706028e",20,"AU","f",20429,1845,"user",1195282779,1206890653,1354385055
"b7a39d8f-4ddf-44ac-8862-ef88727afbfd",23,"US","f",9627,1358,"user",1252177444,1252177662,1369090635
"f5d373c2-0a87-4a3f-9608-05a20e99cde8",23,"PL","m",42374,953,"user",1297278978,1297281442,1379650923
"c104a8e9-321f-4ddd-b58f-9b9cdb54a887",30,"US","m",27815,2268,"user",1183847554,1183844515,1368731157
"63366926-92ba-4257-930c-c9405c763ad5",24,"CA","m",51597,2425,"user",1162951102,1162952008,1372450101
"1111c079-4743-4635-b208-9ee96fb12d11",22,"DE","m",104633,2406,"user",1161792069,1161801390,1367363874
"98482d29-5e1f-4fe7-a427-7ef487ae8d0c",20,"BR","f",27470,1739,"user",1214435635,1214613995,1364610559
"f6e0b2f3-26df-4579-a508-73b12f88f4e2",22,"PL","m",39235,982,"user",1293309287,1293310858,1377794727
"257158a2-f8bb-4a62-8c2e-681fdcc12172",34,"PT","m",46562,2709,"user",1124708792,1145537818,1358212732
"e0a7f7d3-b7e8-48f8-9c41-98a844564ed2",32,"US","m",39708,2150,"user",1172694832,1172695998,1358294601
"3f636928-ee01-489a-8500-aab158354c7a",21,"US","m",112000,1221,"user",1270677417,1270677866,1369239805
"1d553d06-d1bc-4490-85a6-d2bfaaa46f41",32,"DE","m",39740,2932,"user",1121360160,1121360235,1371694735
"fecacfec-d86c-455a-a41f-eaf6bbaee8e1",17,"PL","f",95955,863,"user",1304604942,1304605501,1379172372
"3b655a12-a24d-424d-82b6-f92583d947bc",27,"US","m",49015,2658,"user",1129526368,1129526554,1359161499
"66517456-aa27-4a49-9311-aa836ae643bb",33,"US","f",96935,2093,"user",1169920188,1169917774,1354665141
"609ef9de-005e-458e-817e-71afd12b42af",20,"LT","f",27769,2270,"user",1169482724,1169489834,1365624180
"cfba9b07-fb0b-4cf3-8430-723f68509c3f",30,"PL","m",39130,1282,"user",1262628725,1262629620,1372604566
